width,height,color,label
7.759673257120586,8.482362566458194,0.31448874284482065,orange
8.26636945650129,7.517631775985865,0.40377003993227195,orange
7.445619925771571,7.150137246003707,0.3435562351715846,orange
7.700855861049471,7.606989955367111,0.28369882339160796,orange
7.845071995855556,7.4438359751545855,0.36006069610819724,orange
7.299389764057082,7.389515200233388,0.2795962313489224,orange
7.612046240905208,7.8070833500217125,0.19809377324110727,orange
7.5062962003908975,7.878753855023652,0.24959568445412977,orange
7.548838049274416,7.234749426194736,0.20646040394870718,orange
7.113495108072267,7.21209087967766,0.28242432579793453,orange
7.512255087129471,7.362474151424178,0.3009209189594776,orange
7.748999145622725,6.349039417632207,0.38382186561376413,orange
8.225571803897521,6.742404468900724,0.31634636868820815,orange
7.979635413042604,8.183437133722263,0.2890449735595568,orange
8.576591228755778,8.322483856750642,0.34147027905917443,orange
7.116326218555975,7.375481980221811,0.1894432345496057,orange
7.936160318360339,7.788278481527883,0.31178072790542827,orange
7.591671002869176,7.655625077271768,0.33854325969434834,orange
8.594901466608835,9.03944040422762,0.2260706877110079,orange
7.095850857322424,8.059787455717288,0.35718770216034645,orange
7.080139078909612,7.436041204259617,0.3169248203747207,orange
7.200303677277989,7.022229779699787,0.2792356043049599,orange
6.438052137845096,6.696776839871214,0.3316390933053142,orange
7.23712248915962,7.6017318179336115,0.4135346428902198,orange
7.120433669223151,7.1218246273578485,0.30909331275292473,orange
7.575196893238104,6.788873145201163,0.3124110293150168,orange
7.67087798788858,7.176713557878736,0.2770319550229878,orange
8.438085419607944,6.959225998192802,0.2575077815267604,orange
7.9752119190930255,8.343570817536282,0.34151679082721226,orange
7.211548172168799,7.940819878474725,0.2571958087045566,orange
7.050792664325821,7.496013679341691,0.3035783118609696,orange
7.745959585753253,8.239972069445013,0.2761171276617442,orange
6.839883396489679,7.538684153823809,0.3239489912873196,orange
8.415729382927177,7.069357899335868,0.3166831052643474,orange
8.089720060360644,8.261562038634828,0.35187699721289495,orange
7.265412173947648,7.7694550218423295,0.27449918005726265,orange
6.643432735454561,6.9813769228367715,0.2865062532353314,orange
8.176936187082706,7.404830660958196,0.25106181421088464,orange
7.442730077373691,7.062190873307621,0.2777853369961944,orange
8.11890815598673,6.808600134517832,0.3188650246522426,orange
3.2270965849936055,16.477276979480962,0.6469141902987998,banana
2.7233504027467124,18.04900922583689,0.5741977635891313,banana
3.260881776031698,16.29565630945724,0.6048060388470492,banana
3.4066913576414852,15.59153870363644,0.5768862355647478,banana
3.12403047096711,15.443370826476096,0.5782751886283842,banana
3.56303874376742,17.60600995134564,0.584541393826568,banana
2.767863240268928,15.719570647503717,0.6111066885816856,banana
2.626603589006575,18.754794181984366,0.5760625689168262,banana
2.4663839253287163,14.918070592116278,0.6627878062786761,banana
3.448813293446755,18.69645636829004,0.5552696348890248,banana
3.1963096969062175,17.21101746720262,0.590656417791932,banana
2.9833245987268633,16.903286888129607,0.5780134470862912,banana
3.083990587895946,16.45508091319105,0.6723488942176866,banana
2.6623532858104872,17.39913611435207,0.6098277388255787,banana
3.733725593885048,16.96236529757515,0.6515922269734318,banana
3.038766354592568,18.10330188201652,0.5257219813481514,banana
3.032818438381468,17.11422764866204,0.613352513293463,banana
3.2177299871696077,17.15030176146188,0.6444815397811718,banana
3.1443027695210137,16.636387787786145,0.6041141994637712,banana
3.067165207283739,16.943054376278933,0.6532740187532675,banana
2.7628576633664066,17.30780176889206,0.5741355774949813,banana
3.141440507140799,15.289831607343375,0.670467372009279,banana
3.56460734894251,15.651814577894287,0.7149449061809625,banana
3.4036260138464933,17.743264094022717,0.581858071978017,banana
3.477955987991819,17.17086543812794,0.5777248739299614,banana
2.8466352970706446,16.81601666364732,0.672669223855885,banana
2.7031185539224256,17.018433933065392,0.6789786072865356,banana
2.9622639239701054,17.34758170536167,0.5738569986423365,banana
3.0167174736866085,16.460240319690637,0.5789906591452071,banana
3.3282574555412845,16.22169527459769,0.5859107695569746,banana
2.492260611085554,17.19584525509768,0.5327774744482862,banana
3.458865095838184,16.021627222384968,0.55406740267579,banana
2.952597630426303,17.40825275571447,0.5497929616623966,banana
2.871935679015774,15.29741639576216,0.5616101217447935,banana
2.6963686874219497,18.029155637325644,0.5982657556306609,banana
2.503542998440269,17.472597482413043,0.6117107366268261,banana
3.2469511751885745,17.256029734313877,0.6775250246407039,banana
3.0219953901565213,17.982690983945513,0.5500822979630604,banana
2.613011730077684,18.665474444462575,0.6492161199238292,banana
2.6114763683809152,18.01437006501813,0.5893005577887245,banana
2.8992645902129617,15.159125768668355,0.5975268145173783,banana
3.500706457586818,15.720423033264298,0.6337409746083301,banana
2.9221225945909186,16.375181422304323,0.543863898921885,banana
2.549057114064568,17.026091050210834,0.6191204873092025,banana
2.926277080774217,17.51765902046912,0.6083226104106528,banana
2.918182929075699,16.274256186846536,0.6246225632004074,banana
2.1909340071175283,17.186766764477078,0.6144584321953909,banana
2.9837115400446566,16.24461706764668,0.7227650069955447,banana
2.930719640937397,16.388482197008052,0.5681130007874342,banana
3.2088619094440256,15.593338903151778,0.5734501522499091,banana
3.5546868284836037,16.076766753889096,0.5688429736787618,banana
3.3379695088643273,15.648315394383665,0.5722261440419872,banana
2.919333392833551,16.024126747022667,0.5681306436346741,banana
2.668042227377499,18.053641796607838,0.6594508265553776,banana
3.772007940974958,16.050601111168056,0.6710252123994928,banana
3.0177655302043465,19.63238206483739,0.5714626853125262,banana
3.004178787573884,17.49331790088089,0.5583822213447885,banana
2.992762473866999,17.184836123694875,0.6235707778193201,banana
3.0594254282303566,16.141642219818788,0.5723888477859514,banana
2.956691876422817,17.70030987940899,0.6316465908877755,banana
2.8279013979359293,16.424362173762226,0.610146151042565,banana
2.8359423176278824,17.122009814645363,0.5242127942501383,banana
2.9901740189352006,19.560084538268796,0.6773752600665031,banana
2.8369725686598706,16.90394010027535,0.6897938836547761,banana
2.7861462651968507,18.149273326285677,0.5693605654757806,banana
3.0319290683075693,16.29682357487411,0.5806149220032008,banana
2.9235068347737436,16.96501150950304,0.6142932695362452,banana
3.4511978965748065,18.77080063563551,0.6167228394993512,banana
2.2047090574820967,16.373032942212234,0.6329272136336415,banana
3.3274520555767384,18.81244855799693,0.7005102269383174,banana
3.3738255577492886,17.707751935455477,0.5911526386252975,banana
2.3779829302775553,16.43753322410573,0.5600851377730773,banana
2.897193721775895,17.63240773905552,0.5310340385992736,banana
2.8885677402012626,17.97255444962673,0.563453498002904,banana
2.5777464915846537,17.621809962217196,0.5983436513563101,banana
2.7666549937227374,15.429775280109544,0.6897278931758893,banana
2.6668272463602514,16.27286282417513,0.5741194350481914,banana
3.5256811330270867,16.752481364448496,0.6111893975819449,banana
3.2807035179442385,16.925566570899953,0.5991788551963624,banana
3.3814665284982475,17.620672097550678,0.6594196636724041,banana
3.2165016192129707,17.177701000933254,0.7263466212936811,banana
2.661284468634831,15.6646556412899,0.5734565613539839,banana
2.842643920116068,17.380197851005963,0.5755280278740889,banana
3.1468123683683755,17.610585745283824,0.6522080438534535,banana
2.6333616573324163,17.55979044793104,0.6340945744813156,banana
3.2138995290517163,18.08078072555462,0.6923353662868017,banana
2.9279023805525597,17.833922154548905,0.6291964092662982,banana
2.887553757735121,17.459180079228435,0.582035395460647,banana
3.2132879904610476,16.929834288541354,0.6295327415346155,banana
3.133278993445812,15.339039066484009,0.6554351790291454,banana
2.891710150254276,17.429618219132585,0.6410241090598682,banana
3.3477989410092746,17.207687687163112,0.6253637015553649,banana
2.6756810017200308,17.271578837195374,0.6533337344794576,banana
3.184780682083279,15.72325142417969,0.6584647795222837,banana
3.177930377390515,15.918943459591738,0.6691079495518764,banana
2.9071360682058027,18.053152853332904,0.6324354943794821,banana
3.097839906672635,16.960444846143346,0.5916440959841572,banana
2.624665927084409,17.681500697372623,0.6073356843216661,banana
3.27720810576207,17.02831837613046,0.6603254483254178,banana
2.9445293590671033,17.029756139495746,0.5591532164506382,banana
